"Technical Name","SR_INSTANCE_CODE","PLAN_NAME","MEASURE_NAME","PRD_LVL_NAME","PRD_LVL_MEMBER_NAME","ORG_LVL_NAME","ORG_LVL_MEMBER_NAME","CUS_LVL_NAME","CUS_LVL_MEMBER_NAME ","CUS_SITE_LVL_MEMBER_NAME","DCS_LVL_NAME","DCS_LVL_MEMBER_NAME","TIM_LVL_NAME","TIM_LVL_MEMBER_VALUE","VALUE_NUMBER","ORDER_TYPE_FLAG","DELETED_FLAG ","SOR_LVL_NAME","SOR_LVL_MEMBER_NAME"
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/04/28","4200.217792730933","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/05/05","4237.410485320427","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/05/12","4275.574202980478","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/05/19","4314.8815453605885","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/05/26","4355.488435486624","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/06/02","4397.53184605199","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/06/09","4441.127802047321","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/06/16","4486.369688854857","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/06/23","4533.326890479281","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/06/30","4582.043777772696","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/07/07","4632.53906140768","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/07/14","4684.8055190335535","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/07/21","4738.810100594515","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/07/28","4794.494410273872","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/08/04","4851.775558036549","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/08/11","4910.54736835245","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/08/18","4970.681928474771","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/08/25","5032.031453695888","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/09/01","5094.430442381172","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/09/08","5157.698089355499","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/09/15","5221.640922449847","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/09/22","5286.055623761172","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/09/29","5350.731994485275","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/10/06","5415.456020088692","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/10/13","5480.012991122503","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/10/20","5544.190634169595","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/10/27","5607.782207269067","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/11/03","5670.589514679573","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/11/10","5732.425797019522","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/11/17","5793.1184546394115","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/11/24","5852.511564513376","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/12/01","5910.46815394801","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/12/08","5966.872197952679","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/12/15","6021.630311145143","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/12/22","6074.673109520719","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/12/29","6125.956222227304","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/01/05","6175.46093859232","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/01/12","6223.1944809664465","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/01/19","6269.189899405485","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/01/26","6313.505589726128","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/02/02","6356.224441963451","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/02/09","6397.45263164755","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/02/16","6437.318071525229","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/03/02","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/03/09","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/03/16","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/03/23","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/03/30","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/04/06","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/04/13","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/04/20","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/04/27","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/05/04","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/05/11","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/05/18","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/05/25","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/06/01","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/06/08","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/06/15","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/06/22","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/06/29","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/07/06","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/07/13","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/07/20","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/07/27","0","","","",""
