"Period","Item","Location","Orders_Complete","Orders_Open","Orders_Cancelled","Orders_Returned","Forecast01","Forecast02","Inventory_starting","Inventory_capacity","Inventory_production","Inventory_end","SafetyStock01","SafetyStock02","SafetyStock03","Net_Requirement","Outcome01","Outcome02","Outcome03","Trend_type","Trend_factor1","Trend_factor2","Trend_factor3","Trend_factor4","Trend_factor5","Last_Period","Last_X_Value","Last_Y_Value"
"2027-07-26","AS09746","Accelworks Pvt Ltd","0","0","0","0","23756.28187455599","0","11578.048022949974","15600","0.0","11578.048022949974","23400.0","11700","0","23400.0","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2027-07-26","186","18698.28187455599"
"2027-08-02","AS09746","Accelworks Pvt Ltd","0","0","0","0","16598.32117716811","0","11578.048022949974","15600","0.0","11578.048022949974","23400.0","11700","0","23400.0","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2027-08-02","187","18795.32117716811"
"2027-08-09","AS09746","Accelworks Pvt Ltd","0","0","0","0","16540.903746487966","0","11578.048022949974","15600","0.0","11578.048022949974","23400.0","11700","0","23400.0","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2027-08-09","188","18891.903746487966"
"2027-08-16","AS09746","Accelworks Pvt Ltd","0","0","0","0","17082.079416350265","0","11578.048022949974","15600","0.0","11578.048022949974","23400.0","11700","0","23400.0","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2027-08-16","189","18988.079416350265"
"2027-08-23","AS09746","Accelworks Pvt Ltd","0","0","0","0","23038.903954100053","0","11578.048022949974","15600","0.0","11578.048022949974","23400.0","11700","0","23400.0","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2027-08-23","190","19083.903954100053"
"2027-08-30","AS09746","Accelworks Pvt Ltd","0","0","0","0","20391.43824737926","0","11578.048022949974","15600","0.0","11578.048022949974","23400.0","11700","0","23400.0","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2027-08-30","191","19179.43824737926"
"2027-09-06","AS09746","Accelworks Pvt Ltd","0","0","0","0","24120.747416247774","0","11578.048022949974","15600","0.0","11578.048022949974","23400.0","11700","0","23400.0","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2027-09-06","192","19274.747416247774"
"2027-09-13","AS09746","Accelworks Pvt Ltd","0","0","0","0","18909.89986358632","0","11578.048022949974","15600","0.0","11578.048022949974","23400.0","11700","0","23400.0","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2027-09-13","193","19369.89986358632"
"2027-09-20","AS09746","Accelworks Pvt Ltd","0","0","0","0","22430.966277628442","0","11578.048022949974","15600","0.0","11578.048022949974","23400.0","11700","0","23400.0","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2027-09-20","194","19464.966277628442"
"2027-09-27","AS09746","Accelworks Pvt Ltd","0","0","0","0","24839.018601166874","0","11578.048022949974","15600","0.0","11578.048022949974","23400.0","11700","0","23400.0","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2027-09-27","195","19560.018601166874"
"2027-10-04","AS09746","Accelworks Pvt Ltd","0","0","0","0","18423.128982465623","0","11578.048022949974","15600","0.0","11578.048022949974","23400.0","11700","0","23400.0","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2027-10-04","196","19655.128982465623"
"2027-10-11","AS09746","Accelworks Pvt Ltd","0","0","0","0","14554.368723175816","0","11578.048022949974","15600","0.0","11578.048022949974","23400.0","11700","0","23400.0","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2027-10-11","197","19750.368723175816"
"2027-10-18","AS09746","Accelworks Pvt Ltd","0","0","0","0","16604.807238597066","0","11578.048022949974","15600","0.0","11578.048022949974","23400.0","11700","0","23400.0","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2027-10-18","198","19845.807238597066"
"2027-10-25","AS09746","Accelworks Pvt Ltd","0","0","0","0","22029.511045446103","0","11578.048022949974","15600","0.0","11578.048022949974","23400.0","11700","0","23400.0","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2027-10-25","199","19941.511045446103"
"2027-11-01","AS09746","Accelworks Pvt Ltd","0","0","0","0","19705.542791893247","0","11578.048022949974","15600","0.0","11578.048022949974","23400.0","11700","0","23400.0","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2027-11-01","200","20037.542791893247"
"2027-11-08","AS09746","Accelworks Pvt Ltd","0","0","0","0","20165.960344011037","0","11578.048022949974","15600","0.0","11578.048022949974","23400.0","11700","0","23400.0","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2027-11-08","201","20133.960344011037"
"2027-11-15","AS09746","Accelworks Pvt Ltd","0","0","0","0","22578.815941956556","0","11578.048022949974","15600","0.0","11578.048022949974","23400.0","11700","0","23400.0","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2027-11-15","202","20230.815941956556"
"2027-11-22","AS09746","Accelworks Pvt Ltd","0","0","0","0","21354.15543819234","0","11578.048022949974","15600","0.0","11578.048022949974","23400.0","11700","0","23400.0","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2027-11-22","203","20328.15543819234"
"2027-11-29","AS09746","Accelworks Pvt Ltd","0","0","0","0","21666.017628854206","0","11578.048022949974","15600","0.0","11578.048022949974","23400.0","64","0","23400.0","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2027-11-29","204","20426.017628854206"
"2027-12-06","AS09746","Accelworks Pvt Ltd","0","0","0","0","15787.43368801623","0","11578.048022949974","15600","0.0","11578.048022949974","23400.0","128","0","23400.0","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2027-12-06","205","20524.43368801623"
"2027-12-13","AS09746","Accelworks Pvt Ltd","0","0","0","0","22159.426713102548","0","11578.048022949974","15600","0.0","11578.048022949974","23400.0","192","0","23400.0","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2027-12-13","206","20623.426713102548"
"2027-12-20","AS09746","Accelworks Pvt Ltd","0","0","0","0","17431.01138807492","0","11578.048022949974","15600","0.0","11578.048022949974","23400.0","257","0","23400.0","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2027-12-20","207","20723.01138807492"
"2027-12-27","AS09746","Accelworks Pvt Ltd","0","0","0","0","17968.193769307476","0","11578.048022949974","15600","0.0","11578.048022949974","23400.0","323","0","23400.0","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2027-12-27","208","20823.193769307476"
"2024-01-01","AS09744","Business World","171.2185109490508","17","2","4","154.2185109490508","0","0.0","8900","6485.827766423577","6314.6092554745255","256.8277664235762","389","0","256.8277664235762","VeryLow, fix with: 1.5","","","Seasonal01","n/a","n/a","1.509860141695694","171","209","2024-01-01","1","171.2185109490508"
"2024-01-08","AS09744","Business World","171.70178333716473","15","3","1","144.70178333716473","0","6314.6092554745255","8900","2771.4960945369685","8914.40356667433","257.5526750057471","391","0","257.5526750057471","VeryLow, fix with: 1.5","","","Seasonal01","n/a","n/a","1.509860141695694","171","209","2024-01-08","2","171.70178333716473"
"2024-01-15","AS09744","Business World","172.45188492821825","18","3","3","140.45188492821825","0","8914.40356667433","8900","90.95208811032535","8832.903769856437","258.67782739232734","394","0","258.67782739232734","VeryLow, fix with: 1.5","","","Seasonal01","n/a","n/a","1.509860141695694","171","209","2024-01-15","3","172.45188492821825"
"2024-01-22","AS09744","Business World","173.4578775519322","20","1","3","167.4578775519322","0","8832.903769856437","8900","0.0","8659.445892304504","260.1868163278983","398","0","260.1868163278983","VeryLow, fix with: 1.5","","","Seasonal01","n/a","n/a","1.509860141695694","171","209","2024-01-22","4","173.4578775519322"
"2024-01-29","AS09744","Business World","174.70509157055469","7","2","2","160.70509157055469","0","8659.445892304504","8900","269.6693824071599","8754.41018314111","262.057637355832","402","0","262.057637355832","VeryLow, fix with: 1.5","","","Seasonal01","n/a","n/a","1.509860141695694","171","209","2024-01-29","5","174.70509157055469"
"2024-02-05","AS09744","Business World","176.1753397952128","19","2","1","158.1753397952128","0","8754.41018314111","8900","0.0","8578.234843345897","264.2630096928192","406","0","264.2630096928192","VeryLow, fix with: 1.5","","","Seasonal01","n/a","n/a","1.509860141695694","171","209","2024-02-05","6","176.1753397952128"
"2024-02-12","AS09744","Business World","177.84718269608038","18","4","1","163.84718269608038","0","8578.234843345897","8900","0.0","8400.387660649816","266.77077404412057","410","0","266.77077404412057","VeryLow, fix with: 1.5","","","Seasonal01","n/a","n/a","1.509860141695694","171","209","2024-02-12","7","177.84718269608038"
"2024-02-19","AS09744","Business World","179.6962410390004","38","2","4","197.6962410390004","0","8400.387660649816","8900","571.7010624671848","8792.392482078001","269.5443615585006","415","0","269.5443615585006","VeryLow, fix with: 1.5","","","Seasonal01","n/a","n/a","1.509860141695694","171","209","2024-02-19","8","179.6962410390004"
"2024-02-26","AS09744","Business World","181.69555138961633","42","1","4","163.69555138961633","0","8792.392482078001","8900","0.0","8610.696930688386","272.5433270844245","420","0","272.5433270844245","VeryLow, fix with: 1.5","","","Seasonal01","n/a","n/a","1.509860141695694","171","209","2024-02-26","9","181.69555138961633"
"2024-03-04","AS09744","Business World","183.81595930096137","30","2","3","202.81595930096137","0","8610.696930688386","8900","0.0","8426.880971387425","275.72393895144205","425","0","275.72393895144205","VeryLow, fix with: 1.5","","","Seasonal01","n/a","n/a","1.509860141695694","171","209","2024-03-04","10","183.81595930096137"
"2024-03-11","AS09744","Business World","186.0265444509453","19","2","1","189.0265444509453","0","8426.880971387425","8900","980.1986619654108","9221.05308890189","279.03981667641796","430","0","279.03981667641796","VeryLow, fix with: 1.5","","","Seasonal01","n/a","n/a","1.509860141695694","171","209","2024-03-11","11","186.0265444509453"
"2024-03-18","AS09744","Business World","188.2950715302771","41","2","5","174.2950715302771","0","9221.05308890189","8900","0.0","9032.758017371612","282.44260729541566","435","0","282.44260729541566","VeryLow, fix with: 1.5","","","Seasonal01","n/a","n/a","1.509860141695694","171","209","2024-03-18","12","188.2950715302771"
"2024-03-25","AS09744","Business World","190.58846030586201","15","5","5","165.58846030586201","0","9032.758017371612","8900","0.0","8842.16955706575","285.88269045879304","440","0","285.88269045879304","VeryLow, fix with: 1.5","","","Seasonal01","n/a","n/a","1.509860141695694","171","209","2024-03-25","13","190.58846030586201"
"2024-04-01","AS09744","Business World","192.87326800509027","20","4","4","208.87326800509027","0","8842.16955706575","8900","0.0","8649.29628906066","289.3099020076354","445","0","289.3099020076354","VeryLow, fix with: 1.5","","","Seasonal01","n/a","n/a","1.509860141695694","171","209","2024-04-01","14","192.87326800509027"
"2024-04-08","AS09744","Business World","195.11617698676824","20","3","2","156.11617698676824","0","8649.29628906066","8900","0.0","8454.180112073891","292.67426548015237","449","0","292.67426548015237","VeryLow, fix with: 1.5","","","Seasonal01","n/a","n/a","1.509860141695694","171","209","2024-04-08","15","195.11617698676824"
"2024-04-15","AS09744","Business World","197.28448058735188","2","5","1","161.28448058735188","0","8454.180112073891","8900","84.67332968816481","8341.568961174704","295.9267208810278","453","0","295.9267208810278","VeryLow, fix with: 1.5","","","Seasonal01","n/a","n/a","1.509860141695694","171","209","2024-04-15","16","197.28448058735188"
"2024-04-22","AS09744","Business World","199.3465600577502","7","3","2","163.3465600577502","0","8341.568961174704","8900","0.0","8142.222401116954","299.0198400866253","457","0","299.0198400866253","VeryLow, fix with: 1.5","","","Seasonal01","n/a","n/a","1.509860141695694","171","209","2024-04-22","17","199.3465600577502"
"2024-04-29","AS09744","Business World","201.2723456358862","33","5","2","240.2723456358862","0","8142.222401116954","8900","0.0","7940.9500554810675","301.9085184538293","460","0","301.9085184538293","VeryLow, fix with: 1.5","","","Seasonal01","n/a","n/a","1.509860141695694","171","209","2024-04-29","18","201.2723456358862"
"2024-05-06","AS09744","Business World","203.0337550315392","28","5","3","197.0337550315392","0","7940.9500554810675","8900","0.0","7737.9163004495285","304.5506325473088","462","0","304.5506325473088","VeryLow, fix with: 1.5","","","Seasonal01","n/a","n/a","1.509860141695694","171","209","2024-05-06","19","203.0337550315392"
"2024-05-13","AS09744","Business World","204.60510292937204","3","3","3","183.60510292937204","0","7737.9163004495285","8900","0.0","7533.311197520156","306.90765439405806","465","0","306.90765439405806","VeryLow, fix with: 1.5","","","Seasonal01","n/a","n/a","1.509860141695694","171","209","2024-05-13","20","204.60510292937204"
"2024-05-20","AS09744","Business World","205.963475538667","28","4","3","216.963475538667","0","7533.311197520156","8900","0.0","7327.3477219814895","308.9452133080005","466","0","308.9452133080005","VeryLow, fix with: 1.5","","","Seasonal01","n/a","n/a","1.509860141695694","171","209","2024-05-20","21","205.963475538667"
"2024-05-27","AS09744","Business World","207.0890647279919","44","3","1","180.0890647279919","0","7327.3477219814895","8900","0.0","7120.258657253497","310.6335970919879","468","0","310.6335970919879","VeryLow, fix with: 1.5","","","Seasonal01","n/a","n/a","1.509860141695694","171","209","2024-05-27","22","207.0890647279919"
"2024-06-03","AS09744","Business World","207.96545687236016","26","5","4","172.96545687236016","0","7120.258657253497","8900","775.6377133635833","7687.930913744721","311.94818530854025","468","0","311.94818530854025","VeryLow, fix with: 1.5","","","Seasonal01","n/a","n/a","1.509860141695694","171","209","2024-06-03","23","207.96545687236016"
"2024-06-10","AS09744","Business World","208.57987220084374","38","1","2","246.57987220084374","0","7687.930913744721","8900","905.8087028578102","8385.159744401688","312.8698083012656","468","0","312.8698083012656","VeryLow, fix with: 1.5","","","Seasonal01","n/a","n/a","1.509860141695694","171","209","2024-06-10","24","208.57987220084374"
"2024-06-17","AS09744","Business World","208.92335115441048","24","1","1","235.92335115441048","0","8385.159744401688","8900","0.0","8176.236393247277","313.3850267316157","467","0","313.3850267316157","VeryLow, fix with: 1.5","","","Seasonal01","n/a","n/a","1.509860141695694","171","209","2024-06-17","25","208.92335115441048"
"2024-06-24","AS09744","Business World","208.99088503647013","12","1","2","249.99088503647013","0","8176.236393247277","8900","0.0","7967.245508210807","313.4863275547052","466","0","313.4863275547052","VeryLow, fix with: 1.5","","","Seasonal01","n/a","n/a","1.509860141695694","171","209","2024-06-24","26","208.99088503647013"
